row_id,attacker_model,dataset,attack_type,victim_model,attack_method,similarity,clean_similarity,threshold,breach,impact
23,GhostFaceNet,lfw_pairs,dodging_attack,Facenet512,ATT,0.6369947504301853,0.7583963871002197,0.306555,0,0.12140163667003445
18,GhostFaceNet,celeba_pairs,dodging_attack,Facenet512,ATT,0.4907758152894889,0.7128064632415771,0.293804,0,0.22203064795208827
27,GhostFaceNet,celeba_pairs,dodging_attack,Facenet512,ATT,0.6071169630510667,0.8734109401702881,0.293804,0,0.2662939771192214
28,GhostFaceNet,celeba_pairs,dodging_attack,Facenet512,ATT,0.7210235443226267,0.7959234714508057,0.293804,0,0.07489992712817894
30,GhostFaceNet,celeba_pairs,dodging_attack,Facenet512,ATT,0.4316282722457386,0.7042645215988159,0.293804,0,0.27263624935307734
33,GhostFaceNet,celeba_pairs,dodging_attack,Facenet512,ATT,0.8376704528481241,0.9276920557022096,0.293804,0,0.09002160285408545
1,GhostFaceNet,vggface2_pairs,dodging_attack,Facenet512,ATT,0.7490812156400656,0.822794497013092,0.35762,0,0.07371328137302646
4,GhostFaceNet,vggface2_pairs,dodging_attack,Facenet512,ATT,0.2522947499808454,0.52094566822052,0.35762,1,0.26865091823967463
7,GhostFaceNet,vggface2_pairs,dodging_attack,Facenet512,ATT,0.486350579934354,0.6818405389785767,0.35762,0,0.19548995904422267
10,GhostFaceNet,vggface2_pairs,dodging_attack,Facenet512,ATT,0.7530528007512126,0.7888361215591431,0.35762,0,0.03578332080793045
11,GhostFaceNet,vggface2_pairs,dodging_attack,Facenet512,ATT,0.4084852604255841,0.7133797407150269,0.35762,0,0.30489448028944277
0,VGG-Face,lfw_pairs,impersonation_attack,Facenet512,ATT,0.571620243360545,0.2037829756736755,0.306555,1,0.3678372676868694
32,VGG-Face,lfw_pairs,impersonation_attack,Facenet512,ATT,0.4976553421707759,0.0512039996683597,0.306555,1,0.4464513425024162
48,VGG-Face,lfw_pairs,impersonation_attack,Facenet512,ATT,0.035904296773063,-0.1588931530714035,0.306555,0,0.1947974498444665
57,VGG-Face,lfw_pairs,impersonation_attack,Facenet512,ATT,0.4968337846124601,0.1256765872240066,0.306555,1,0.3711571973884535
60,VGG-Face,lfw_pairs,impersonation_attack,Facenet512,ATT,0.5487566681592468,0.1686835289001464,0.306555,1,0.38007313925910047
2,VGG-Face,celeba_pairs,impersonation_attack,Facenet512,ATT,0.2746141508056086,0.0810722559690475,0.293804,0,0.1935418948365611
8,VGG-Face,celeba_pairs,impersonation_attack,Facenet512,ATT,0.2587629090795517,-0.2507398426532745,0.293804,0,0.5095027517328261
12,VGG-Face,celeba_pairs,impersonation_attack,Facenet512,ATT,0.4075550043192553,0.0975427031517028,0.293804,1,0.3100123011675525
26,VGG-Face,celeba_pairs,impersonation_attack,Facenet512,ATT,0.1313553688472446,-0.209015667438507,0.293804,0,0.3403710362857516
34,VGG-Face,celeba_pairs,impersonation_attack,Facenet512,ATT,0.6512007140179241,0.0368540957570076,0.293804,1,0.6143466182609165
3,VGG-Face,vggface2_pairs,impersonation_attack,Facenet512,ATT,0.2494905662512889,0.0153017658740282,0.35762,0,0.2341888003772607
5,VGG-Face,vggface2_pairs,impersonation_attack,Facenet512,ATT,0.2158269427727184,-0.0816236436367034,0.35762,0,0.2974505864094218
17,VGG-Face,vggface2_pairs,impersonation_attack,Facenet512,ATT,0.506307762946824,-0.0131816901266574,0.35762,1,0.5194894530734814
19,VGG-Face,vggface2_pairs,impersonation_attack,Facenet512,ATT,0.0775377762415274,0.0531447790563106,0.35762,0,0.0243929971852168
21,VGG-Face,vggface2_pairs,impersonation_attack,Facenet512,ATT,0.0754373829193025,-0.2023607045412063,0.35762,0,0.2777980874605088
6,VGG-Face,lfw_pairs,dodging_attack,Facenet512,ATT,0.1441783395887062,0.7516776323318481,0.306555,1,0.607499292743142
9,VGG-Face,lfw_pairs,dodging_attack,Facenet512,ATT,0.7157446565718335,0.8218121528625488,0.306555,0,0.10606749629071532
15,VGG-Face,lfw_pairs,dodging_attack,Facenet512,ATT,0.0752335260362011,0.6876072287559509,0.306555,1,0.6123737027197498
16,VGG-Face,lfw_pairs,dodging_attack,Facenet512,ATT,0.0626235603311713,0.7765311598777771,0.306555,1,0.7139075995466058
23,VGG-Face,lfw_pairs,dodging_attack,Facenet512,ATT,0.4491178544465341,0.7583963871002197,0.306555,0,0.3092785326536856
18,VGG-Face,celeba_pairs,dodging_attack,Facenet512,ATT,0.2842190884553116,0.7128064632415771,0.293804,1,0.4285873747862656
27,VGG-Face,celeba_pairs,dodging_attack,Facenet512,ATT,0.3657106639741524,0.8734109401702881,0.293804,0,0.5077002761961357
28,VGG-Face,celeba_pairs,dodging_attack,Facenet512,ATT,0.4509660587834833,0.7959234714508057,0.293804,0,0.3449574126673224
30,VGG-Face,celeba_pairs,dodging_attack,Facenet512,ATT,0.114890733975988,0.7042645215988159,0.293804,1,0.5893737876228279
33,VGG-Face,celeba_pairs,dodging_attack,Facenet512,ATT,0.6387789150638569,0.9276920557022096,0.293804,0,0.2889131406383527
1,VGG-Face,vggface2_pairs,dodging_attack,Facenet512,ATT,-0.0495532006857237,0.822794497013092,0.35762,1,0.8723476976988157
4,VGG-Face,vggface2_pairs,dodging_attack,Facenet512,ATT,0.0617837476095738,0.52094566822052,0.35762,1,0.45916192061094624
7,VGG-Face,vggface2_pairs,dodging_attack,Facenet512,ATT,0.2681118748058139,0.6818405389785767,0.35762,1,0.4137286641727628
10,VGG-Face,vggface2_pairs,dodging_attack,Facenet512,ATT,0.4884407859827178,0.7888361215591431,0.35762,0,0.3003953355764253
11,VGG-Face,vggface2_pairs,dodging_attack,Facenet512,ATT,-0.0321086815082492,0.7133797407150269,0.35762,1,0.745488422223276
0,ArcFace,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.1328314270575427,0.0863346979022026,0.275587,0,0.04649672915534009
32,ArcFace,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.1290217788452936,0.1127871796488761,0.275587,0,0.016234599196417482
48,ArcFace,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.0600576080613635,0.2053941190242767,0.275587,0,-0.1453365109629132
57,ArcFace,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.1312356401919724,-0.0247819721698761,0.275587,0,0.1560176123618485
60,ArcFace,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.0468774039153359,-0.0150017626583576,0.275587,0,0.0618791665736935
2,ArcFace,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.2292460171827886,-0.0021720379590988,0.163008,1,0.23141805514188737
8,ArcFace,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.0972156697978006,-0.0084188310429453,0.163008,0,0.1056345008407459
12,ArcFace,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.1035781483505732,-0.1018042936921119,0.163008,0,0.2053824420426851
26,ArcFace,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.1072999933443294,0.0292761120945215,0.163008,0,0.07802388124980789
34,ArcFace,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.2810886141009307,0.0291804745793342,0.163008,1,0.2519081395215965
3,ArcFace,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.1618498913737078,0.0733531713485717,0.254338,0,0.08849672002513612
5,ArcFace,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.2040516161952852,0.1116373091936111,0.254338,0,0.09241430700167409
17,ArcFace,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.1460202543270144,-0.0316651351749897,0.254338,0,0.1776853895020041
19,ArcFace,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.0365358966930851,0.0520271658897399,0.254338,0,-0.015491269196654799
21,ArcFace,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.1909240463914993,0.0400891341269016,0.254338,0,0.1508349122645977
6,ArcFace,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.1032667991803168,0.5260540843009949,0.275587,1,0.4227872851206781
9,ArcFace,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2172596707388396,0.1963736414909362,0.275587,1,-0.020886029247903393
15,ArcFace,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2311987689558299,0.3439280986785888,0.275587,1,0.11272932972275893
16,ArcFace,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.1943235187157386,0.2969561815261841,0.275587,1,0.10263266281044547
23,ArcFace,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2193247869190577,0.2230295687913894,0.275587,1,0.003704781872331697
18,ArcFace,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.4496908017601447,0.6571601629257202,0.163008,0,0.20746936116557552
27,ArcFace,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.4934858563241599,0.5224040746688843,0.163008,0,0.028918218344724356
28,ArcFace,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.2956323414011796,0.3263397514820099,0.163008,0,0.030707410080830277
30,ArcFace,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.2813877827426131,0.4335529208183288,0.163008,0,0.1521651380757157
33,ArcFace,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.2049972572610034,0.7139385342597961,0.163008,0,0.5089412769987928
1,ArcFace,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.2766279283181727,0.372836709022522,0.254338,0,0.0962087807043493
4,ArcFace,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,-0.0015007851110523,0.0382209010422229,0.254338,1,0.0397216861532752
7,ArcFace,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.1709828319744706,0.3731428980827331,0.254338,1,0.2021600661082625
10,ArcFace,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.3076239656106068,0.4006913900375366,0.254338,0,0.09306742442692983
11,ArcFace,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.2916189368210149,0.1519617438316345,0.254338,0,-0.13965719298938042
0,Facenet512,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.0897551187247628,0.0863346979022026,0.275587,0,0.003420420822560194
32,Facenet512,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.1388986933214919,0.1127871796488761,0.275587,0,0.0261115136726158
48,Facenet512,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.1020854562022661,0.2053941190242767,0.275587,0,-0.10330866282201061
57,Facenet512,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.1545153375203521,-0.0247819721698761,0.275587,0,0.1792973096902282
60,Facenet512,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.0090582511441718,-0.0150017626583576,0.275587,0,0.0240600138025294
2,Facenet512,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.2700074271370938,-0.0021720379590988,0.163008,1,0.2721794650961926
8,Facenet512,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.1685123730784812,-0.0084188310429453,0.163008,1,0.1769312041214265
12,Facenet512,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.1205329058852127,-0.1018042936921119,0.163008,0,0.22233719957732462
26,Facenet512,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.0750889288586544,0.0292761120945215,0.163008,0,0.045812816764132895
34,Facenet512,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.2854943829696588,0.0291804745793342,0.163008,1,0.2563139083903246
3,Facenet512,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.1638685338711158,0.0733531713485717,0.254338,0,0.09051536252254411
5,Facenet512,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.1737917325175373,0.1116373091936111,0.254338,0,0.06215442332392619
17,Facenet512,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.1852079993381296,-0.0316651351749897,0.254338,0,0.2168731345131193
19,Facenet512,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,-0.0085537824541764,0.0520271658897399,0.254338,0,-0.0605809483439163
21,Facenet512,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.1800222928512494,0.0400891341269016,0.254338,0,0.1399331587243478
6,Facenet512,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2084936388382334,0.5260540843009949,0.275587,1,0.31756044546276146
9,Facenet512,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.1845316284295451,0.1963736414909362,0.275587,1,0.011842013061391099
15,Facenet512,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.1585821285939688,0.3439280986785888,0.275587,1,0.18534597008462
16,Facenet512,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.1981968024890415,0.2969561815261841,0.275587,1,0.09875937903714258
23,Facenet512,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2815189269904133,0.2230295687913894,0.275587,0,-0.0584893581990239
18,Facenet512,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.4205386567267979,0.6571601629257202,0.163008,0,0.2366215061989223
27,Facenet512,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.4317610570372898,0.5224040746688843,0.163008,0,0.09064301763159449
28,Facenet512,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.225279135140507,0.3263397514820099,0.163008,0,0.1010606163415029
30,Facenet512,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.2940620937336674,0.4335529208183288,0.163008,0,0.13949082708466143
33,Facenet512,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.3181977083261597,0.7139385342597961,0.163008,0,0.39574082593363646
1,Facenet512,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.1745621288364019,0.372836709022522,0.254338,1,0.19827458018612007
4,Facenet512,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.0240900668584897,0.0382209010422229,0.254338,1,0.0141308341837332
7,Facenet512,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.1975364418714967,0.3731428980827331,0.254338,1,0.1756064562112364
10,Facenet512,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.3454574809359144,0.4006913900375366,0.254338,0,0.055233909101622236
11,Facenet512,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.3282803898197716,0.1519617438316345,0.254338,0,-0.1763186459881371
0,GhostFaceNet,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.0990694496783266,0.0863346979022026,0.275587,0,0.012734751776123987
32,GhostFaceNet,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.2508644547109637,0.1127871796488761,0.275587,0,0.13807727506208758
48,GhostFaceNet,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.0171372397442481,0.2053941190242767,0.275587,0,-0.1882568792800286
57,GhostFaceNet,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.0826526171505708,-0.0247819721698761,0.275587,0,0.1074345893204469
60,GhostFaceNet,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.0630105030711681,-0.0150017626583576,0.275587,0,0.07801226572952569
2,GhostFaceNet,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.1253057459447034,-0.0021720379590988,0.163008,0,0.12747778390380218
8,GhostFaceNet,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.3276319967696051,-0.0084188310429453,0.163008,1,0.33605082781255036
12,GhostFaceNet,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.2296693516672425,-0.1018042936921119,0.163008,1,0.3314736453593544
26,GhostFaceNet,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.1046562018514764,0.0292761120945215,0.163008,0,0.0753800897569549
34,GhostFaceNet,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.1882942750845513,0.0291804745793342,0.163008,1,0.1591138005052171
3,GhostFaceNet,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.3298566767536926,0.0733531713485717,0.254338,1,0.2565035054051209
5,GhostFaceNet,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.3071104705257979,0.1116373091936111,0.254338,1,0.19547316133218678
17,GhostFaceNet,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.0998302322275507,-0.0316651351749897,0.254338,0,0.13149536740254042
19,GhostFaceNet,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.0514871625050851,0.0520271658897399,0.254338,0,-0.0005400033846547983
21,GhostFaceNet,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.1761242440514636,0.0400891341269016,0.254338,0,0.136035109924562
6,GhostFaceNet,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.1698204094303208,0.5260540843009949,0.275587,1,0.35623367487067403
9,GhostFaceNet,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2661995172669697,0.1963736414909362,0.275587,1,-0.06982587577603352
15,GhostFaceNet,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2746073137028657,0.3439280986785888,0.275587,1,0.06932078497572314
16,GhostFaceNet,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2517356641725496,0.2969561815261841,0.275587,1,0.04522051735363447
23,GhostFaceNet,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.3581218495205799,0.2230295687913894,0.275587,0,-0.1350922807291905
18,GhostFaceNet,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.3026792670175862,0.6571601629257202,0.163008,0,0.35448089590813403
27,GhostFaceNet,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.3909661495781701,0.5224040746688843,0.163008,0,0.13143792509071417
28,GhostFaceNet,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.2786433863039027,0.3263397514820099,0.163008,0,0.047696365178107214
30,GhostFaceNet,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.0106745916326583,0.4335529208183288,0.163008,1,0.4228783291856705
33,GhostFaceNet,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.1554047431489184,0.7139385342597961,0.163008,1,0.5585337911108778
1,GhostFaceNet,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.1836742606158543,0.372836709022522,0.254338,1,0.18916244840666768
4,GhostFaceNet,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,-0.000820179153312,0.0382209010422229,0.254338,1,0.0390410801955349
7,GhostFaceNet,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.2636701599099551,0.3731428980827331,0.254338,0,0.10947273817277797
10,GhostFaceNet,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.3143468453560937,0.4006913900375366,0.254338,0,0.08634454468144293
11,GhostFaceNet,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.1812500089392562,0.1519617438316345,0.254338,1,-0.029288265107621697
0,VGG-Face,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,-0.0792670753556096,0.0863346979022026,0.275587,0,-0.16560177325781222
32,VGG-Face,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.1415072407907079,0.1127871796488761,0.275587,0,0.028720061141831787
48,VGG-Face,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.0828970108646659,0.2053941190242767,0.275587,0,-0.1224971081596108
57,VGG-Face,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.1896534986720739,-0.0247819721698761,0.275587,0,0.21443547084195
60,VGG-Face,lfw_pairs,impersonation_attack,GhostFaceNet,ATT,0.0664688485567514,-0.0150017626583576,0.275587,0,0.08147061121510901
2,VGG-Face,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.2844040061930538,-0.0021720379590988,0.163008,1,0.2865760441521526
8,VGG-Face,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.1128422488546178,-0.0084188310429453,0.163008,0,0.1212610798975631
12,VGG-Face,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.0617758909867963,-0.1018042936921119,0.163008,0,0.1635801846789082
26,VGG-Face,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.1340822535196451,0.0292761120945215,0.163008,0,0.1048061414251236
34,VGG-Face,celeba_pairs,impersonation_attack,GhostFaceNet,ATT,0.3301768884709072,0.0291804745793342,0.163008,1,0.300996413891573
3,VGG-Face,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.1597987310896822,0.0733531713485717,0.254338,0,0.08644555974111051
5,VGG-Face,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.0868130889146141,0.1116373091936111,0.254338,0,-0.024824220278997
17,VGG-Face,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.2114068442857302,-0.0316651351749897,0.254338,0,0.2430719794607199
19,VGG-Face,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.0966808491514776,0.0520271658897399,0.254338,0,0.044653683261737694
21,VGG-Face,vggface2_pairs,impersonation_attack,GhostFaceNet,ATT,0.1857736630927159,0.0400891341269016,0.254338,0,0.1456845289658143
6,VGG-Face,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.194286321656259,0.5260540843009949,0.275587,1,0.33176776264473584
9,VGG-Face,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2110118022689488,0.1963736414909362,0.275587,1,-0.01463816077801261
15,VGG-Face,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2303237603895764,0.3439280986785888,0.275587,1,0.11360433828901242
16,VGG-Face,lfw_pairs,dodging_attack,GhostFaceNet,ATT,-0.0542258978401658,0.2969561815261841,0.275587,1,0.3511820793663499
23,VGG-Face,lfw_pairs,dodging_attack,GhostFaceNet,ATT,0.2478904264595951,0.2230295687913894,0.275587,1,-0.0248608576682057
18,VGG-Face,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.2928500000292571,0.6571601629257202,0.163008,0,0.3643101628964631
27,VGG-Face,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.3614527765540454,0.5224040746688843,0.163008,0,0.16095129811483888
28,VGG-Face,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.2215473499889221,0.3263397514820099,0.163008,0,0.1047924014930878
30,VGG-Face,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.2443329911778786,0.4335529208183288,0.163008,0,0.1892199296404502
33,VGG-Face,celeba_pairs,dodging_attack,GhostFaceNet,ATT,0.1754436650315486,0.7139385342597961,0.163008,0,0.5384948692282475
1,VGG-Face,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.2385620389175589,0.372836709022522,0.254338,1,0.13427467010496308
4,VGG-Face,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.0116373298864666,0.0382209010422229,0.254338,1,0.0265835711557563
7,VGG-Face,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.1729702570194352,0.3731428980827331,0.254338,1,0.2001726410632979
10,VGG-Face,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.2733642993733777,0.4006913900375366,0.254338,0,0.12732709066415893
11,VGG-Face,vggface2_pairs,dodging_attack,GhostFaceNet,ATT,0.1666606146538524,0.1519617438316345,0.254338,1,-0.014698870822217908
0,ArcFace,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.3841955659695929,0.091720625758171,0.225549,1,0.29247494021142195
32,ArcFace,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.382089993116509,0.1673976480960846,0.225549,1,0.2146923450204244
48,ArcFace,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.1635344937454033,0.0496263392269611,0.225549,0,0.11390815451844219
57,ArcFace,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.3953690570323697,0.1559331864118576,0.225549,1,0.23943587062051208
60,ArcFace,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.1794908529089185,0.0474243052303791,0.225549,0,0.1320665476785394
2,ArcFace,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.27934680293775,0.0735538974404335,0.21808,1,0.2057929054973165
8,ArcFace,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.2229174160572851,0.0741820037364959,0.21808,1,0.14873541232078918
12,ArcFace,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.1354504958106043,0.0685250088572502,0.21808,0,0.06692548695335411
26,ArcFace,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.0717741636692956,0.0275699980556964,0.21808,0,0.04420416561359919
34,ArcFace,celeba_pairs,impersonation_attack,VGG-Face,ATT,0.2030492556819672,0.1489525586366653,0.21808,0,0.0540966970453019
3,ArcFace,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.1481028980066033,0.0580454058945179,0.24077,0,0.09005749211208541
5,ArcFace,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.0556994808138477,0.0456396713852882,0.24077,0,0.010059809428559503
17,ArcFace,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.2776387325951229,0.1219722479581832,0.24077,1,0.1556664846369397
19,ArcFace,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.1934288911606167,0.056086029857397,0.24077,0,0.1373428613032197
21,ArcFace,vggface2_pairs,impersonation_attack,VGG-Face,ATT,0.0903318809002395,0.064671903848648,0.24077,0,0.025659977051591495
6,ArcFace,lfw_pairs,dodging_attack,VGG-Face,ATT,0.3520606793672325,0.5950594544410706,0.225549,0,0.24299877507383805
9,ArcFace,lfw_pairs,dodging_attack,VGG-Face,ATT,0.4243533105596843,0.5179383754730225,0.225549,0,0.09358506491333818
15,ArcFace,lfw_pairs,dodging_attack,VGG-Face,ATT,0.5278459193100098,0.529694676399231,0.225549,0,0.0018487570892211647
16,ArcFace,lfw_pairs,dodging_attack,VGG-Face,ATT,0.3952872226124905,0.4387425184249878,0.225549,0,0.0434552958124973
23,ArcFace,lfw_pairs,dodging_attack,VGG-Face,ATT,0.4966371435959008,0.5580029487609863,0.225549,0,0.06136580516508555
18,ArcFace,celeba_pairs,dodging_attack,VGG-Face,ATT,0.3341791292477995,0.5854153633117676,0.21808,0,0.25123623406396806
27,ArcFace,celeba_pairs,dodging_attack,VGG-Face,ATT,0.2935791525670749,0.3985179960727691,0.21808,0,0.10493884350569421
28,ArcFace,celeba_pairs,dodging_attack,VGG-Face,ATT,0.6022605399413592,0.5354241728782654,0.21808,0,-0.06683636706309382
30,ArcFace,celeba_pairs,dodging_attack,VGG-Face,ATT,0.114698704616031,0.2953174710273742,0.21808,1,0.18061876641134322
33,ArcFace,celeba_pairs,dodging_attack,VGG-Face,ATT,0.5990322716055468,0.7581580877304077,0.21808,0,0.15912581612486087
1,ArcFace,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.2346899517774743,0.4813993573188782,0.24077,1,0.2467094055414039
4,ArcFace,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.2540364057525487,0.1985628455877304,0.24077,0,-0.0554735601648183
7,ArcFace,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.1896404662703715,0.3336468935012817,0.24077,1,0.14400642723091017
10,ArcFace,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.3707288235950932,0.5038790702819824,0.24077,0,0.13315024668688924
11,ArcFace,vggface2_pairs,dodging_attack,VGG-Face,ATT,0.3807607891765078,0.4585454761981964,0.24077,0,0.07778468702168861
0,Facenet512,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.3458195843867441,0.091720625758171,0.225549,1,0.2540989586285731
32,Facenet512,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.3313513867835471,0.1673976480960846,0.225549,1,0.1639537386874625
48,Facenet512,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.1788355908629874,0.0496263392269611,0.225549,0,0.12920925163602628
57,Facenet512,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.4051539600664685,0.1559331864118576,0.225549,1,0.24922077365461087
60,Facenet512,lfw_pairs,impersonation_attack,VGG-Face,ATT,0.2443518886057104,0.0474243052303791,0.225549,1,0.19692758337533128
